76ers,Bucks,Bulls,Cavaliers,Celtics,Clippers,Grizzlies,Hawks,Heat,Hornets,Jazz,Kings,Knicks,Lakers,Magic,Mavericks,Nets,Nuggets,Pacers,Pelicans,Pistons,Raptors,Rockets,Spurs,Suns,Thunder,Timberwolves,Trail Blazers,Warriors,Wizards
60,44,33,42,64,58,24,43,39,19,24,36,52,44,50,45,28,57,50,47,15,25,40,11,44,64,58,17,41,18
59,57,27,44,63,55,17,33,32,17,19,47,56,42,45,52,34,55,44,43,22,38,32,17,41,56,60,23,44,18
64,51,31,38,59,58,27,33,37,21,20,41,51,33,42,49,44,53,40,46,23,24,43,20,43,57,59,21,44,20
60,51,32,44,69,61,25,35,35,16,25,47,47,37,48,42,34,57,47,45,17,21,37,14,49,53,50,23,50,21
56,49,30,43,65,60,22,37,45,15,24,36,57,30,48,36,32,60,48,45,18,30,41,18,48,57,59,18,43,22
57,43,28,42,66,57,27,36,40,22,24,42,46,38,50,42,31,58,47,53,24,26,37,20,50,57,53,18,36,22
55,48,34,56,63,54,19,31,38,19,28,35,50,37,54,54,32,55,39,55,15,28,44,13,39,54,55,18,52,18
59,63,26,48,71,66,23,35,36,15,23,31,55,32,43,47,33,62,43,46,14,25,40,12,50,61,53,18,40,22
57,40,32,43,71,49,26,33,42,19,30,42,54,35,48,44,36,58,40,49,21,31,45,17,47,63,47,14,38,21
51,54,27,53,67,49,29,33,37,15,19,47,52,42,48,42,36,53,42,47,16,31,39,17,48,61,60,21,34,22
58,44,35,45,68,46,18,33,39,23,28,31,52,35,50,49,34,58,40,48,19,27,42,25,49,61,54,17,42,22
57,53,28,44,66,53,19,32,43,20,24,38,51,33,47,48,39,58,39,59,20,27,40,15,45,59,53,21,42,19
56,48,24,39,69,56,15,42,43,17,30,41,53,37,42,44,38,62,36,44,26,31,42,20,38,63,56,20,41,19
57,47,34,49,66,52,18,36,43,11,28,45,51,40,46,54,37,54,45,52,23,25,37,12,46,57,54,17,41,15
56,42,29,34,66,50,24,40,44,14,25,39,49,35,48,49,39,54,49,54,21,25,38,20,47,61,57,19,44,20
49,48,31,41,64,55,18,43,35,15,23,35,53,42,54,42,34,56,49,50,17,38,43,11,53,61,53,16,39,24
54,59,29,45,62,55,16,38,51,18,31,37,44,31,47,41,38,53,39,50,21,23,37,24,49,59,59,19,41,22
51,43,25,49,67,55,25,40,32,16,19,44,48,43,41,45,35,53,51,47,19,36,41,17,53,59,58,15,43,22
58,43,31,48,70,57,20,34,35,17,18,41,56,37,46,45,31,55,41,47,22,39,42,13,48,61,54,26,36,21
58,44,35,46,65,51,24,40,35,19,26,36,47,33,50,46,36,52,47,53,16,36,32,20,48,65,50,16,51,15
58,46,28,48,63,59,20,30,35,20,17,36,54,39,50,46,34,54,48,47,21,29,35,19,50,59,60,22,45,20
55,48,25,47,64,54,24,34,35,14,29,37,53,36,54,50,25,57,41,48,25,36,44,23,42,57,48,17,51,19
64,45,27,46,65,58,21,29,37,17,23,39,53,30,53,49,23,56,44,44,16,30,50,21,45,63,56,17,44,27
60,48,30,45,67,51,22,40,40,14,25,38,49,34,49,42,36,45,55,55,20,26,45,19,44,56,51,17,52,17
59,55,24,43,63,48,18,29,41,20,24,41,60,32,46,56,35,53,39,48,24,25,43,18,51,64,57,19,43,14
64,48,26,47,70,56,21,33,35,16,21,40,52,36,39,46,36,60,43,44,23,34,30,21,51,56,61,19,41,23
57,48,29,50,63,62,25,35,45,12,22,35,59,39,43,28,27,66,44,48,19,29,31,16,45,63,64,22,47,19
59,36,30,45,69,54,22,41,45,16,25,37,51,29,43,48,31,53,46,52,24,29,47,22,44,59,54,19,44,18
50,48,33,42,69,56,22,35,38,19,19,46,54,36,43,39,37,64,40,49,27,24,42,17,46,57,51,22,40,27
59,51,33,52,64,59,19,49,33,12,22,44,42,35,43,48,32,57,43,43,16,29,42,20,47,62,55,18,41,22
60,43,39,45,68,58,16,41,42,13,21,39,53,33,47,53,27,61,35,46,18,32,38,19,45,63,56,15,45,21
54,50,34,48,65,54,19,39,41,16,26,32,55,38,44,47,31,60,39,50,17,28,39,13,49,60,60,26,38,20
56,47,36,43,64,59,23,32,42,12,24,42,52,39,47,43,35,64,41,48,12,25,34,19,52,59,60,20,48,14
51,44,31,51,65,49,17,37,42,24,23,40,62,35,47,47,29,54,45,50,22,34,45,16,41,56,53,12,47,23
58,41,37,39,64,54,17,39,36,21,26,43,57,31,43,45,37,51,46,54,25,35,35,22,52,49,51,24,42,18
64,41,32,46,65,57,20,33,36,16,28,40,51,44,42,30,37,59,44,50,15,26,36,21,52,62,56,28,43,18
61,51,33,48,65,63,26,41,42,14,23,34,51,40,40,41,28,54,50,50,19,28,43,18,43,56,50,18,42,20
57,46,31,45,60,59,20,41,43,13,30,40,46,31,52,49,38,58,43,44,19,40,38,13,45,52,55,19,47,18
63,58,27,46,70,54,16,37,37,17,28,35,49,34,49,42,33,57,42,47,22,36,35,14,43,62,53,21,44,21
64,49,24,47,67,54,27,37,32,15,24,40,52,39,39,43,34,53,50,49,12,35,43,20,42,63,57,17,43,21
62,54,27,44,61,48,25,36,45,17,18,33,55,41,47,50,34,56,39,51,21,24,45,18,46,57,61,19,38,20
57,47,34,38,65,57,25,35,34,20,23,41,54,35,42,38,33,63,38,47,20,33,37,22,43,64,58,24,46,19
58,45,40,41,66,57,16,33,33,13,18,41,51,31,54,43,39,51,50,42,18,28,42,20,50,65,62,18,42,25
54,49,33,37,63,57,14,32,41,23,24,42,55,32,45,51,28,57,45,54,20,36,42,16,45,52,63,18,45,19
58,39,28,41,65,65,18,39,39,20,22,33,53,31,47,38,29,63,56,46,19,39,39,23,38,59,55,25,39,26
51,43,25,45,67,57,24,37,36,11,23,41,61,32,47,49,31,53,42,45,20,38,44,18,45,59,59,32,38,19
57,40,24,40,66,49,23,44,40,15,25,38,51,41,49,54,35,53,45,50,24,25,39,14,46,56,61,22,40,26
63,45,27,39,66,57,26,38,43,18,22,41,43,39,57,47,34,59,41,49,21,28,44,19,52,51,51,18,36,18
64,49,32,51,55,59,23,34,36,16,26,48,57,35,45,43,32,56,38,54,22,29,36,14,41,60,52,21,40,24
51,52,26,40,66,58,29,36,36,11,22,35,53,41,52,42,28,57,47,49,17,33,38,21,44,53,58,27,47,23
57,43,29,44,66,53,22,35,38,21,28,41,49,32,42,50,35,63,51,48,18,32,40,19,43,63,58,16,38,18
61,49,29,42,63,61,16,40,44,14,28,35,55,36,50,42,32,56,49,44,18,35,42,19,41,54,56,21,46,14
55,53,33,43,64,55,20,38,42,20,28,39,52,33,48,46,26,57,41,46,19,31,45,22,37,64,57,18,42,18
59,53,39,44,60,52,23,38,36,19,25,40,58,32,43,47,35,51,39,44,26,29,41,20,51,58,56,16,40,18
58,48,38,40,67,55,22,27,39,15,28,35,62,34,46,36,31,56,40,52,21,28,35,22,54,65,58,21,39,20
56,43,38,41,62,50,28,37,34,14,30,36,51,33,53,46,27,62,50,41,23,33,46,16,49,61,61,15,41,15
60,46,29,37,66,58,21,36,33,18,23,39,52,37,47,41,42,57,50,44,19,37,35,17,53,57,57,17,44,20
61,41,37,41,65,50,24,42,36,20,26,40,54,30,44,47,33,52,46,50,21,28,46,16,42,59,54,23,40,24
59,45,27,54,60,50,22,36,38,18,24,43,47,44,47,53,34,57,41,43,24,34,37,17,43,56,53,19,50,17
56,40,31,35,63,57,17,38,36,19,31,42,58,31,49,42,34,53,48,45,22,31,44,17,44,62,55,21,50,21
54,46,22,48,65,57,27,34,46,16,26,40,55,33,55,43,33,63,47,47,14,39,33,15,42,52,57,23,42,18
58,51,29,42,67,58,16,33,38,14,27,44,52,38,46,37,33,60,43,47,18,38,33,19,46,60,62,19,42,22
53,51,28,48,67,52,22,40,45,20,19,37,46,38,44,50,39,61,46,51,20,34,37,19,42,54,53,20,34,22
68,42,34,44,60,49,22,38,34,23,26,42,51,36,52,47,34,58,49,47,18,25,39,13,47,56,54,18,44,22
58,52,31,47,69,53,24,40,35,15,25,29,57,32,48,46,38,57,47,50,21,33,36,18,46,55,56,17,41,16
60,50,39,40,63,53,19,40,40,24,24,39,54,38,47,46,30,51,46,41,20,24,44,21,48,61,59,18,36,17
61,42,30,40,65,49,24,33,38,18,27,40,51,32,47,51,28,62,43,53,19,37,37,22,42,59,55,17,50,20
57,46,22,43,63,56,16,33,43,21,22,40,61,40,51,44,38,67,48,45,19,32,28,13,45,55,63,22,42,17
54,43,30,40,70,60,25,39,38,23,36,36,59,36,51,47,39,60,44,45,18,27,32,12,43,59,56,14,41,15
60,51,36,46,66,62,19,34,30,18,27,42,50,36,45,42,36,51,51,51,17,30,36,23,45,56,56,10,45,21
58,49,29,44,63,51,20,40,41,13,32,37,55,40,51,36,30,61,41,48,22,30,39,16,44,58,62,20,41,21
61,48,28,46,62,61,29,32,32,14,21,40,57,39,57,42,40,49,41,44,18,32,47,20,38,62,60,17,42,13
51,43,32,45,65,62,15,39,40,18,30,38,52,32,50,41,36,59,49,48,17,26,35,22,50,59,52,19,47,20
72,44,24,43,62,56,23,41,35,15,31,31,62,35,48,36,32,56,47,44,23,25,33,15,45,55,61,26,47,25
62,40,31,47,62,57,20,38,36,21,21,42,50,36,49,52,37,56,49,55,14,33,41,13,40,51,59,20,42,18
54,52,33,37,64,59,19,25,30,16,29,34,48,30,54,44,43,58,51,52,20,27,41,25,52,57,53,20,46,19
65,39,32,41,66,49,25,43,32,13,29,38,57,40,41,51,39,57,41,44,18,29,41,22,56,56,58,20,34,16
50,44,27,49,64,59,21,41,35,20,27,36,53,38,42,45,40,55,45,47,17,21,48,18,50,62,58,16,45,19
58,59,36,45,68,57,18,35,40,17,26,41,47,39,49,51,36,55,41,41,23,19,40,15,44,59,57,19,44,13
57,51,25,42,71,53,22,25,40,16,25,40,59,36,51,45,37,52,49,50,20,26,36,24,43,63,55,18,44,17
59,48,33,50,64,56,23,40,34,8,21,43,49,40,45,42,33,50,42,41,20,35,32,25,56,59,58,21,44,21
52,50,26,48,65,52,28,42,35,17,30,41,47,36,44,47,36,56,43,49,20,24,50,18,46,53,60,15,40,22
60,48,28,52,71,58,23,38,39,13,23,40,48,38,45,44,37,49,37,51,17,36,34,19,44,59,64,25,35,17
61,53,31,44,62,48,23,42,34,17,18,42,58,30,52,40,30,60,44,52,18,30,32,21,51,53,59,25,39,23
63,45,24,48,64,54,22,39,38,18,16,35,56,42,47,41,39,57,49,50,23,31,41,15,48,49,62,12,42,22
58,38,27,55,69,59,26,31,38,18,22,41,53,40,50,42,34,53,49,46,11,36,45,19,48,59,51,16,37,21
55,44,24,42,66,54,25,45,34,18,28,32,52,31,45,44,41,60,52,52,18,35,36,21,48,58,48,16,49,19
57,46,27,53,64,47,16,33,39,10,28,45,55,44,50,41,40,63,40,55,23,26,44,15,44,59,53,20,41,14
60,48,22,44,69,53,21,34,36,24,31,45,51,38,44,40,37,55,42,50,18,30,43,20,50,53,64,14,36,20
54,46,24,49,66,54,18,36,33,17,24,31,56,38,52,45,40,55,49,51,24,42,31,14,52,55,58,15,42,21
61,42,32,39,64,52,19,36,42,23,24,33,54,35,40,42,39,56,44,53,17,30,37,20,57,56,55,25,40,25
60,46,24,49,69,53,21,31,38,18,31,42,54,38,39,50,34,61,44,41,18,34,37,26,43,56,54,20,44,17
57,48,32,46,68,55,29,29,36,16,24,44,55,38,44,42,30,54,43,51,20,26,38,15,52,58,60,21,42,19
49,42,28,41,67,51,19,36,42,24,24,44,48,30,50,47,44,54,50,41,23,31,45,20,39,53,57,24,45,24
52,46,34,48,68,57,16,39,41,21,16,40,52,39,42,37,39,60,54,50,19,35,39,20,44,52,58,16,42,16
64,42,24,41,63,52,23,36,41,15,25,42,52,39,38,48,44,60,41,44,17,30,39,20,51,59,60,16,45,21
62,41,19,47,65,51,15,33,40,23,33,29,51,30,56,39,28,54,46,48,26,33,43,24,49,53,65,24,42,23
60,51,26,48,61,58,27,31,45,15,24,38,53,32,49,52,31,58,42,48,19,29,37,20,45,61,56,14,41,21
58,46,29,40,61,54,22,42,41,24,26,38,53,30,50,50,28,59,45,50,12,30,43,17,51,52,57,23,46,15
55,49,32,40,66,61,22,27,40,15,20,43,50,32,47,36,37,63,45,49,16,30,49,14,49,61,60,28,38,18
50,39,33,46,63,54,22,43,32,18,29,36,60,39,48,46,39,51,42,43,21,31,41,17,45,62,54,22,50,16
65,38,25,40,67,50,25,35,39,18,26,35,56,27,42,42,36,52,46,46,17,33,45,22,53,63,62,19,45,23
59,45,29,42,66,58,13,35,40,20,26,39,52,40,55,48,25,56,44,44,18,35,42,21,42,58,48,30,42,20
67,46,33,46,66,55,23,40,44,18,21,38,46,36,49,47,21,58,35,49,21,38,37,20,43,59,53,21,36,26
63,49,22,49,64,49,15,34,39,20,23,38,53,34,44,52,35,61,34,45,19,45,40,17,54,59,52,22,43,18
55,48,28,45,64,53,22,48,39,16,25,40,54,38,45,43,31,55,47,48,27,24,38,23,43,55,61,16,44,17
58,47,28,40,61,65,23,38,32,14,22,37,54,36,53,53,38,50,46,51,27,30,40,15,47,58,50,18,38,23
52,51,28,45,68,60,20,38,33,23,27,37,48,38,43,47,39,56,46,53,19,28,40,18,46,55,54,18,43,19
59,45,30,46,65,57,24,39,45,18,27,36,61,37,42,44,27,56,47,48,20,37,33,16,50,56,49,17,41,20
58,46,29,45,64,57,20,34,35,17,27,41,63,36,54,41,34,63,48,46,18,27,42,18,43,56,58,15,38,19
55,47,26,51,58,58,22,38,46,13,18,44,47,38,45,47,29,52,48,43,27,29,40,24,51,59,51,20,42,24
53,38,28,44,68,57,26,37,37,17,23,42,55,36,48,49,39,53,42,49,17,31,42,19,50,59,56,15,40,22
54,46,37,45,66,52,24,30,43,17,22,44,58,40,43,47,33,49,41,37,22,34,42,25,33,60,55,24,49,20
57,47,30,47,68,51,22,43,40,16,22,40,55,35,47,37,33,57,43,49,26,32,44,15,51,52,59,20,40,14
60,51,27,45,66,61,26,39,40,17,28,40,52,35,49,46,29,54,38,39,25,30,41,16,43,60,57,15,40,23
52,42,32,49,67,54,23,40,40,21,27,41,53,28,35,45,25,52,50,45,19,30,48,17,55,64,56,19,38,25
55,54,34,44,62,49,14,27,40,18,26,46,57,42,43,39,37,55,46,47,27,28,40,14,47,56,56,21,44,24
58,49,26,45,69,51,19,41,48,17,30,47,44,33,52,44,36,49,37,43,17,31,40,26,47,55,51,19,44,24
55,43,30,41,71,60,27,38,34,21,19,37,46,32,51,43,32,58,43,53,16,35,40,22,45,58,55,20,51,16
46,53,30,42,63,50,24,31,38,22,29,36,54,32,56,43,40,56,43,54,13,37,44,20,41,63,62,15,38,17
53,59,29,40,67,56,22,38,40,15,27,40,53,34,46,53,41,52,39,45,17,36,38,15,50,57,52,14,45,19
55,49,29,46,59,63,30,33,37,17,20,40,54,33,48,45,27,61,48,44,21,40,42,18,41,51,58,20,41,22
66,42,28,47,62,56,22,37,44,18,24,43,48,37,47,41,40,54,44,43,28,22,43,21,43,59,54,20,38,21
55,56,27,51,70,54,18,32,33,18,23,37,48,43,47,39,41,58,47,51,22,20,45,19,36,60,51,20,48,23
60,47,39,43,66,52,24,35,34,14,22,40,53,47,44,39,36,58,47,48,13,27,44,23,44,61,48,16,45,23
58,51,33,43,68,62,24,40,31,19,29,49,41,36,41,45,32,53,50,42,25,34,34,14,50,55,52,22,40,19
59,53,31,47,69,61,21,37,37,15,22,42,55,26,51,42,32,57,39,56,20,27,36,22,44,56,54,13,45,23
59,49,28,34,58,58,25,35,30,19,20,38,53,41,48,37,35,65,41,63,19,35,46,23,45,56,55,17,44,16
59,52,29,42,68,54,24,42,38,20,28,38,54,32,38,48,39,56,43,48,21,31,37,23,41,56,62,17,36,16
60,46,28,43,60,54,16,41,40,17,20,41,51,37,49,52,40,58,41,42,21,30,45,20,45,58,58,21,34,24
61,51,28,42,60,57,19,35,41,17,25,37,48,32,48,41,39,58,45,48,23,34,42,20,52,53,56,19,45,16
61,54,28,45,67,59,24,44,39,14,19,32,50,32,48,46,35,52,44,46,22,24,41,21,48,59,58,18,43,19
56,49,30,46,63,53,17,41,42,17,23,46,52,43,51,47,34,51,36,54,18,39,36,14,45,58,55,16,38,22
69,59,34,42,63,58,21,37,35,11,25,41,44,35,45,46,37,56,48,46,23,34,42,16,44,50,54,19,35,23
59,45,31,41,68,58,19,39,37,17,25,47,51,30,40,49,34,56,48,51,19,37,37,18,42,65,49,19,43,18
56,48,29,47,71,57,18,39,36,19,26,30,51,34,62,48,33,52,37,52,15,36,36,12,48,59,61,18,44,18
51,47,35,47,65,59,25,38,38,21,26,41,56,35,42,48,23,57,39,45,20,29,37,22,49,58,54,19,48,18
54,49,33,37,65,58,18,32,34,19,29,48,49,36,43,55,34,59,45,53,19,30,45,17,43,54,58,16,40,20
56,43,24,38,69,62,14,30,38,19,27,29,55,30,51,51,34,59,41,49,15,27,43,15,50,60,63,23,52,25
55,57,26,42,66,57,22,37,35,16,27,38,50,40,50,47,36,54,49,46,22,28,35,21,47,59,57,17,41,15
64,44,34,44,63,51,22,38,31,18,26,37,54,43,52,47,22,64,46,52,24,36,30,19,39,53,58,16,40,25
58,54,29,46,70,58,21,36,40,17,21,35,48,39,39,46,29,58,47,48,18,30,39,20,55,54,57,13,44,23
62,42,30,44,60,51,17,40,42,21,30,35,59,39,42,42,35,62,47,49,19,34,43,20,44,57,58,21,31,16
57,47,27,55,58,56,19,44,39,23,27,34,50,40,56,46,23,58,40,41,21,27,42,23,41,60,61,19,36,22
57,45,30,48,68,54,23,35,37,8,27,39,58,31,43,45,37,57,41,44,23,34,31,22,48,62,59,25,39,22
54,48,34,45,64,53,26,32,36,16,30,40,51,35,56,47,28,58,46,42,15,29,40,13,49,59,63,19,42,22
65,51,26,42,71,52,19,33,37,18,27,42,54,37,44,31,34,54,50,47,25,38,44,21,47,52,50,19,44,18
60,46,30,50,62,58,23,35,37,17,21,45,54,39,42,44,27,64,43,51,19,33,38,24,37,56,51,20,42,24
65,51,35,53,64,53,21,37,28,17,25,45,48,30,36,48,32,54,43,50,12,30,35,18,46,63,64,17,49,23
64,45,36,44,63,49,25,33,42,18,35,36,54,35,52,49,33,52,41,48,17,31,39,15,49,55,58,16,41,17
54,50,31,46,71,48,15,39,43,20,23,36,63,35,53,51,27,52,41,49,22,28,37,23,42,56,61,18,37,21
47,57,38,46,67,53,18,42,34,19,29,40,57,35,49,47,32,54,38,42,20,32,35,19,44,56,53,16,50,23
56,53,31,51,64,53,16,40,40,20,27,39,57,38,43,49,34,61,36,43,19,33,45,16,40,52,60,20,44,12
56,47,29,50,67,56,28,32,41,22,23,34,54,46,38,56,31,60,44,48,18,31,41,15,51,51,58,13,36,16
59,47,26,46,64,64,19,38,36,20,22,39,49,31,51,48,32,55,44,54,19,32,38,17,56,64,51,16,39,16
62,44,30,49,65,52,23,41,35,16,22,39,51,40,50,40,39,50,39,49,21,37,45,11,41,56,60,22,42,21
63,48,29,48,65,60,24,27,38,13,20,34,52,34,47,49,32,58,46,50,22,33,40,16,48,60,53,23,43,17
58,51,28,46,69,52,29,33,39,18,19,42,47,37,49,46,26,56,41,47,19,32,41,16,49,56,59,19,51,17
53,37,29,45,65,60,19,30,43,20,28,50,51,29,42,49,40,53,44,56,22,30,37,16,52,56,56,13,44,23
55,48,29,41,57,59,20,33,44,18,23,35,47,41,47,48,40,54,50,53,19,29,41,17,44,55,62,22,43,18
53,43,30,42,62,60,19,39,44,19,27,43,59,39,46,42,34,58,44,48,22,32,32,13,46,58,58,17,43,20
65,44,33,45,67,61,15,41,32,18,18,34,55,40,54,37,37,51,49,41,24,31,35,22,56,57,49,16,47,18
66,52,21,43,69,52,22,33,34,25,18,39,57,34,44,44,39,58,37,53,20,27,34,24,47,57,61,19,41,22
60,50,29,47,72,55,19,33,44,11,31,43,51,31,48,36,24,55,44,45,23,30,34,23,44,61,59,20,50,20
61,51,32,45,65,57,23,38,39,19,26,34,53,29,51,47,23,56,41,46,18,32,38,22,54,59,55,22,41,15
50,53,31,40,70,54,19,36,40,21,16,38,50,36,43,48,43,60,47,49,22,32,38,26,45,53,57,21,39,15
59,49,20,45,67,59,19,38,43,17,25,40,50,40,41,47,37,56,46,49,26,29,34,16,50,56,54,17,45,18
56,48,32,48,61,57,17,41,50,25,26,40,50,32,44,50,23,56,38,49,18,33,39,17,49,60,57,17,40,19
47,52,24,45,62,58,15,44,40,20,31,38,48,36,52,49,33,44,40,51,31,29,42,17,42,60,59,21,44,18
67,46,36,37,63,57,26,37,37,22,27,39,60,41,43,40,33,56,41,49,21,28,32,19,43,59,62,19,35,17
60,44,29,44,63,54,21,36,35,14,26,42,58,39,50,44,28,52,46,56,27,26,41,17,43,60,62,14,42,19
61,44,34,44,65,50,20,39,37,17,25,40,43,31,48,52,38,54,43,52,22,27,47,17,50,59,53,23,41,16
58,47,26,43,62,50,19,37,45,13,28,33,49,38,48,45,36,60,46,57,27,31,42,13,46,61,50,19,47,16
54,46,28,52,66,54,26,32,46,19,23,44,48,34,49,49,28,54,45,41,20,28,40,14,49,59,55,19,48,22
56,50,26,48,68,60,16,35,44,22,28,35,53,43,53,49,31,48,41,43,25,33,37,20,43,56,53,15,42,19
55,44,30,42,60,59,15,41,42,18,24,42,59,41,46,41,37,57,44,50,18,32,36,23,48,57,57,20,37,17
57,46,32,41,69,51,32,33,38,20,27,40,51,31,50,46,37,56,49,53,16,26,40,17,38,57,54,24,38,23
61,45,37,47,70,53,20,31,36,13,20,37,58,37,45,39,27,66,50,45,22,37,47,19,47,61,54,14,37,17
50,51,21,40,66,56,19,35,45,21,24,46,52,36,53,42,26,60,46,48,14,27,41,21,46,61,59,21,41,24
66,49,30,40,66,57,23,42,32,24,30,40,59,41,43,50,33,45,40,41,20,35,40,17,49,55,51,19,34,21
55,49,37,48,59,62,27,36,35,14,25,43,54,39,47,48,39,59,47,52,21,33,28,17,36,54,55,17,40,16
60,48,33,47,66,60,29,32,47,14,22,42,53,36,46,44,36,57,41,47,13,32,37,16,50,60,56,16,34,18
54,53,30,47,69,56,22,34,38,23,18,36,50,30,46,58,35,53,54,44,16,31,41,14,44,54,57,23,39,23
66,46,29,43,65,45,22,36,43,18,25,35,56,30,51,49,36,53,44,58,25,24,42,13,47,58,59,18,39,17
58,44,32,43,64,57,30,37,39,17,24,39,55,38,49,44,35,57,46,48,18,30,34,24,46,57,52,15,45,15
66,53,32,44,66,60,21,38,44,24,19,32,52,43,48,34,35,55,36,41,20,34,38,19,43,54,54,19,45,23
60,45,31,36,68,56,20,32,36,21,22,44,56,38,50,44,28,56,44,55,17,29,42,14,49,60,50,26,43,20
60,50,31,38,61,56,23,29,38,15,24,45,53,35,53,36,37,58,56,46,24,42,41,17,40,55,54,16,42,17
50,47,31,47,68,61,23,41,44,21,28,36,49,37,44,41,39,56,38,55,18,27,37,17,45,53,55,21,42,21
59,44,34,43,64,50,22,36,43,18,24,43,59,35,40,47,30,61,46,40,21,34,35,18,51,58,56,21,45,15
58,41,22,45,62,53,17,41,38,18,24,43,54,44,43,53,41,57,44,42,20,38,36,25,44,56,57,23,33,20
66,46,27,42,64,52,23,36,39,17,26,39,53,32,57,40,38,50,37,50,21,31,41,20,46,61,59,15,45,19
61,47,23,47,68,53,22,40,44,21,23,41,48,41,50,41,36,58,49,47,21,29,46,21,35,46,56,22,41,15
56,52,27,53,68,54,23,36,32,17,30,41,54,28,43,39,30,59,45,45,18,26,45,20,52,63,55,22,38,21
49,46,24,52,62,57,28,40,38,20,20,41,52,38,44,37,36,59,43,54,19,31,33,18,49,61,54,23,40,24
58,48,30,46,67,54,22,29,52,17,31,43,54,41,48,48,39,51,46,42,19,35,38,18,37,53,55,17,37,17
64,46,23,40,68,55,31,36,38,17,20,38,51,32,50,41,30,65,46,47,25,34,40,23,42,61,54,18,36,21
62,47,32,44,68,55,23,36,38,21,23,36,48,30,43,51,33,55,42,50,22,36,38,19,45,54,64,17,39,21
64,51,27,43,64,46,24,26,42,16,25,35,42,37,57,43,38,58,45,47,22,34,39,24,42,62,51,23,43,22
59,46,30,46,64,51,22,46,41,22,22,31,55,33,43,43,39,56,48,50,16,28,37,18,51,59,55,24,43,14
56,50,26,42,65,49,15,40,42,14,23,40,56,44,51,45,39,54,47,44,17,29,36,18,45,60,58,18,50,19
56,48,28,42,62,45,28,43,29,13,28,40,56,29,45,52,34,59,42,47,19,34,47,16,54,63,57,14,41,21
58,46,30,43,64,57,17,28,39,20,22,43,56,41,48,50,37,48,40,47,22,35,46,20,47,56,58,20,37,17
53,41,36,45,64,53,31,39,37,17,23,39,53,42,46,49,32,58,46,49,17,30,43,17,49,60,49,18,38,18
53,47,30,49,66,50,22,35,44,24,21,38,60,30,46,45,32,54,45,53,26,38,40,17,38,58,58,17,41,15
56,48,34,49,65,53,25,40,38,19,24,43,52,30,45,38,35,55,47,49,22,29,41,14,44,61,53,18,44,21
58,42,37,39,64,61,19,40,36,22,23,41,48,38,39,47,38,54,48,39,17,36,35,15,39,65,58,20,50,24
55,51,27,41,72,53,19,39,40,17,26,30,55,29,50,48,32,63,45,49,18,28,39,18,53,59,56,22,42,16
53,43,31,43,63,57,24,35,37,19,25,44,57,36,49,34,38,61,46,45,18,31,38,23,40,47,62,25,43,25
53,51,26,36,66,62,18,38,31,15,26,43,58,34,46,44,41,59,45,61,19,31,42,20,41,52,52,15,46,21
62,45,29,45,68,59,29,38,32,17,26,35,52,35,46,35,36,51,51,46,25,25,42,22,45,58,55,22,38,23
61,45,31,50,64,60,21,31,31,17,27,36,53,39,50,48,39,58,42,42,20,32,41,20,39,62,58,17,40,18
63,45,28,42,65,54,16,36,38,20,30,39,58,34,52,45,32,55,46,46,20,33,42,18,44,60,57,18,43,13
63,43,31,33,66,54,24,32,44,19,30,42,56,39,48,47,31,53,39,53,23,28,30,18,46,58,62,19,42,19
59,47,30,45,63,51,17,30,38,8,18,37,56,35,51,57,34,62,49,51,19,26,35,20,53,53,59,16,43,30
52,44,23,44,66,59,25,33,36,16,23,42,60,34,45,46,42,53,45,45,22,31,35,18,52,64,60,17,45,15
56,53,30,41,66,57,25,34,41,17,31,36,53,42,41,43,29,57,45,48,21,27,35,21,50,58,56,18,42,19
55,53,29,46,65,56,19,35,36,17,22,38,52,34,44,38,41,57,46,55,19,32,41,16,52,56,53,17,46,22
62,47,24,39,71,52,23,38,37,17,27,38,57,32,46,37,34,58,47,45,16,32,39,23,43,58,60,22,42,26
60,50,27,44,68,53,22,41,39,15,19,38,54,40,53,40,31,52,56,46,19,27,43,21,51,55,48,18,46,16
61,52,26,45,67,59,19,41,40,17,23,44,53,28,54,44,30,49,42,46,22,28,35,24,51,60,54,18,39,21
56,40,29,45,64,53,21,44,42,19,27,45,54,29,46,34,38,63,40,52,17,25,40,15,58,59,55,19,44,19
48,50,28,45,66,59,21,43,42,13,26,39,50,43,49,44,26,55,51,47,27,31,34,25,43,55,57,17,38,20
53,51,36,50,62,58,23,38,31,15,19,37,51,46,43,46,46,57,46,54,20,33,31,14,46,60,50,15,43,18
62,42,36,42,62,48,23,31,39,15,26,42,55,34,50,46,39,67,47,38,23,26,38,21,40,62,57,19,35,27
61,48,32,46,69,54,20,37,36,21,26,43,53,34,45,43,29,56,41,44,24,30,41,15,37,60,52,21,49,25
60,50,24,45,67,54,22,35,40,17,21,33,52,39,45,43,33,58,49,47,22,31,45,17,46,62,62,20,36,17
54,36,29,44,58,52,27,37,42,25,23,44,48,38,52,51,37,56,40,47,21,25,48,20,49,57,59,18,38,17
62,43,36,43,62,59,19,39,34,14,27,40,53,34,45,44,41,60,48,42,20,31,34,18,44,57,54,23,46,20
60,49,31,41,64,57,21,29,39,14,27,39,51,37,44,43,38,59,46,49,19,35,41,22,41,56,61,20,44,15
